a_fortiori_Adv False 	a fortiori 	if you are wrong then, a fortiori, so am I 	if you are wrong then, [MASK], so am I
acquisition_1_N False 	acquisition 	the acquisition of one company by another 	the [MASK] of one company by another
acquisition_2_N False 	acquisition 	a recent acquisition by the museum 	a recent [MASK] by the museum
acquisition_3_N False 	acquisition 	the child's acquisition of language 	the child's [MASK] of language
acquisitive_A False 	acquisitive 	an acquisitive mind 	a mind [MASK]
acquisitive_A False 	acquisitive 	an acquisitive society [in_1_N] which the craving for material things seems never satisfied 	a society [MASK] [in_1_N] which the craving for material things seems never satisfied
acreage_N False 	acreage 	he wanted some acreage to build on 	he wanted some [MASK] to build on
acrid_1_A False 	acrid 	the acrid smell of burning rubber 	the smell [MASK] of burning rubber
acrid_2_A False 	acrid 	her acrid remarks make her many enemies 	her remarks [MASK] make her many enemies
acridity_2_N False 	acridity 	the acridity of alkali 	the [MASK] of alkali
acrimonious_A False 	acrimonious 	an acrimonious dispute 	a dispute [MASK]
acrobatic_A False 	acrobatic 	an acrobatic dance 	a dance [MASK]
acrocentric_A False 	acrocentric 	an acrocentric chromosome 	a chromosome [MASK]
acromegalic_A False 	acromegalic 	a protruding acromegalic jaw 	a protruding jaw [MASK]
acronym_N False 	acronym 	? 	?
across_1_Adv False 	across 	the football field was 300 feet across 	the football field was 300 feet [MASK]
across_2_Adv False 	across 	the marble slabs were cut across 	the marble slabs were cut [MASK]
acrylamide_N False 	acrylamide 	? 	?
act_4_N False 	act 	he did his act ? [times_Prep] every evening 	he did his [MASK] ? [times_Prep] every evening
act_5_N False 	act 	he put on quite an act for her benefit 	he put on quite a [MASK] for her benefit
act_1_V False 	act 	think before you act 	think before you [MASK]
act_on_3_V2 False 	act on 	the governor should act on the new energy bill 	the governor should act on the new energy bill
act_1_V False 	act 	the nanny acted quickly by grabbing the toddler and covering him with a wet towel 	the nanny acted quickly by grabbing the toddler and covering him with a wet towel
act_like_V2 False 	act like 	you should act like an adult 	you should [MASK] an adult
act_VA False 	act 	the dog acts ferocious, but he is really afraid of people 	the dog [MASK] ferocious, but he is really afraid of people
act_3_V2 False 	act 	? 	?
act_4_V False 	act 	she acts as the chair 	she [MASK] as the chair
act_4_V False 	act 	in what capacity are you acting? 	in what capacity are you [MASK]?
act_5_V2 False 	act 	he acted the idiot 	he [MASK] the idiot
act_6_V False 	act 	this scene acts well 	this scene [MASK] well
act_7_V False 	act 	the breaks of my new car act quickly 	the breaks of my new car [MASK] quickly
act_9_V False 	act 	she is just acting 	she is just [MASK]
act_10_V False 	act 	she acts in this play 	she [MASK] in this play
act_10_V False 	act 	? 	?
act_on_1_V2 False 	act on 	can you act on this matter soon? 	can you [MASK] this matter soon?
act_on_2_V2 False 	act on 	the founding fathers acted on certain moral principles 	the founding fathers acted on certain moral principles
act_out_1_V2 False 	act out 	she could act out neurotic anxiety 	she could [MASK] neurotic anxiety
act_up_1_V False 	act up 	the children acted up when they weren't bored 	the children [MASK] when they weren't bored
act_up_2_V False 	act up 	my arthritis is acting up again 	my arthritis is [MASK] again
actable_A False 	actable 	an actable scene 	a scene [MASK]
acting_A False 	acting 	the acting president 	the president [MASK]
actinoid_A False 	actinoid 	? 	?
action_1_N False 	action 	there were stories of murders and other unnatural actions 	there were stories of murders and other unnatural [MASK]
action_2_N False 	action 	he is out of action 	he is out of [MASK]
action_3_N False 	action 	he saw action in [korea_PN] 	he saw [MASK] in [korea_PN]
action_4_N False 	action 	the action of natural forces 	the [MASK] of natural forces
action_5_N False 	action 	his novels always have a lot of action 	his novels always have a lot of [MASK]
action_6_N False 	action 	a man of action 	a man of [MASK]
action_7_N False 	action 	the piano had a very stiff action 	the piano had a very stiff [MASK]
action_9_N False 	action 	? 	?
action_9_N False 	action 	the united nations must have the power to propose and organize action without being hobbled by irrelevant issues 	the united nations must have the power to propose and organize [MASK] without being hobbled by irrelevant issues
action_9_N False 	action 	the union action of emancipating Southern slaves 	the union [MASK] of emancipating Southern slaves
action_10_N False 	action 	the action is no longer in technology stocks but in municipal bonds 	the [MASK] is no longer in technology stocks but in municipal bonds
action_10_N False 	action 	gawkers always try to get as close to the action as possible 	gawkers always try to get as close to the [MASK] as possible
actionable_A False 	actionable 	slander is an actionable offence 	slander is an offence [MASK]
activate_2_V2 False 	activate 	activate an old file 	[MASK] an old file
activate_3_V2 False 	activate 	activate a metal 	[MASK] a metal
active_1_A False 	active 	active tuberculosis 	tuberculosis [MASK]
active_2_A False 	active 	on active duty 	on duty [MASK]
take_39_V2 False 	take 	a director who takes an active interest in corporate operations 	a director who [MASK] an active interest in corporate operations
active_3_A False 	active 	a director who takes an active interest in corporate operations 	a director who takes an interest in corporate operations [MASK]
active_3_A False 	active 	an active antagonism 	an antagonism [MASK]
active_3_A False 	active 	he was active in drawing attention to their grievances 	he was [MASK] in drawing attention to their grievances
active_4_A False 	active 	an active member of the club 	a member of the club [MASK]
active_4_A False 	active 	he was politically active 	he was politically [MASK]
active_5_A False 	active 	an active toddler 	a toddler [MASK]
active_5_A False 	active 	active as a gazelle 	[MASK] as a gazelle
active_5_A False 	active 	an active man is a man of action 	a man [MASK] is a man of action
active_6_A False 	active 	an active ingredient 	an ingredient [MASK]
active_7_A False 	active 	an active seaport 	a seaport [MASK]
active_7_A False 	active 	an active bond market 	a bond market [MASK]
active_7_A False 	active 	an active account 	an account [MASK]
active_8_A False 	active 	an active tradition 	a tradition [MASK]
active_13_A False 	active 	active volcanos 	volcanos [MASK]
active_14_A False 	active 	active duty 	duty [MASK]
active_14_A False 	active 	though past retirement age he is still active in his profession 	though past retirement age he is still [MASK] in his profession
active_2_N False 	active 	? 	?
activeMasc_3_N False 	active 	the club issues a list of members, both the actives and the retirees 	the club issues a list of members, both the [MASK] and the retirees
activity_1_N False 	activity 	they avoided all recreational activity 	they avoided all recreational [MASK]
activity_2_N False 	activity 	his sphere of activity 	his sphere of [MASK]
activity_3_N False 	activity 	respiratory activity 	respiratory [MASK]
activity_4_N False 	activity 	catalytic activity 	catalytic [MASK]
activity_5_N False 	activity 	volcanic activity 	volcanic [MASK]
activity_6_N False 	activity 	the level of activity declines with age 	the level of [MASK] declines with age
actor_2_N False 	actor 	he is a principal actor in this affair 	he is a principal [MASK] in this affair
workerMasc_4_N False 	worker 	he is a miracle worker 	he is a miracle [MASK]
actual_1_A False 	actual 	the predicted temperature and the actual temperature were markedly different 	the predicted temperature and the temperature [MASK] were markedly different
actual_1_A False 	actual 	actual and imagined conditions 	conditions [MASK] and imagined
imagined_A False 	imagined 	actual and imagined conditions 	conditions actual and [MASK]
actual_2_A False 	actual 	we saw the actual wedding on television 	we saw the wedding [MASK] on television
actual_2_A False 	actual 	filmed the actual beating 	filmed the beating [MASK]
actual_3_A False 	actual 	her actual motive 	her motive [MASK]
actual_4_A False 	actual 	? 	?
actual_4_A False 	actual 	actual heroism 	heroism [MASK]
actual_4_A False 	actual 	the actual things that produced the emotion you experienced 	the things that produced the emotion you experienced [MASK]
actual_5_A False 	actual 	the ship's actual position is 22 miles due South of key West 	the ship's position [MASK] is 22 miles due South of key West
actuality_N False 	actuality 	a hope that progressed from possibility to actuality 	a hope that progressed from possibility to [MASK]
actually_1_Adv True 	[actually_1_Adv] 	[ChunkPhr] [PlusChunk] [VPI_Chunk] be [but_Adv] nominally [PlusChunk] [neg_Chunk] [OneChunk] [AP_Chunk] actually independent 	[ChunkPhr] [PlusChunk] [VPI_Chunk] be [but_Adv] nominally [PlusChunk] [neg_Chunk] [OneChunk] [AP_Chunk] actually independent
actually_1_AdV False 	actually 	none actually saw the shark 	none [MASK] saw the shark
actually_1_AdV False 	actually 	large meteorites actually come from the asteroid belt 	large meteorites [MASK] come from the asteroid belt
actually_2_AdV False 	actually 	you may actually be doing the right thing by walking out 	you may [MASK] be doing the right thing by walking out
actually_2_AdV False 	actually 	she actually spoke Latin 	she [MASK] spoke Latin
actually_3_AdV False 	actually 	the transmission screen shows the picture that is actually on the air 	the transmission screen shows the picture that is [MASK] on the air
actually_4_Adv False 	actually 	actually, we all help clear up [after_2_Adv] a meal 	[MASK], we all help clear up [after_2_Adv] a meal
actually_4_Adv False 	actually 	actually, I haven't seen the film 	[MASK], I haven't seen the film
actually_4_Adv False 	actually 	I am not all that surprised actually 	I am not all that surprised [MASK]
actually_4_Adv False 	actually 	she hasn't proved to be too satisfactory, actually 	she hasn't proved to be too satisfactory, [MASK]
actuate_1_V2 False 	actuate 	actuate the circuits 	[MASK] the circuits
aculeate_1_A False 	aculeate 	aculeate insects such as bees and wasps 	insects [MASK] such as bees and wasps
acute_1_A False 	acute 	acute appendicitis 	appendicitis [MASK]
acute_1_A False 	acute 	the acute phase of the illness 	the phase of the illness [MASK]
acute_1_A False 	acute 	acute patients 	patients [MASK]
acute_2_A False 	acute 	acute pain 	pain [MASK]
acute_2_A False 	acute 	felt acute annoyance 	felt annoyance [MASK]
acute_3_A False 	acute 	an acute observer of politics and politicians 	an observer of politics and politicians [MASK]
acute_6_A False 	acute 	an acute lack of research funds 	a lack of research funds [MASK]
acuteness_1_N False 	acuteness 	dogs have a remarkable acuteness of smell 	dogs have a remarkable [MASK] of smell
acuteness_2_N False 	acuteness 	he argued with great acuteness 	he argued with great [MASK]
acyl_N False 	acyl 	an example of the acyl group is the acetyl group 	an example of the [MASK] group is the acetyl group
ad_hoc_1_A False 	ad hoc 	an ad hoc committee meeting 	a committee meeting [MASK]
ad_hoc_2_A False 	ad hoc 	a coordinated policy instead of ad hoc decisions 	a coordinated policy instead of decisions [MASK]
ad_hoc_Adv False 	ad hoc 	they were appointed ad hoc 	they were appointed [MASK]
